uid,lpips_diff
9FRUZqAl,0.36343836784362793
AECxOuHk,0.6006898283958435
ehNwe8DZ,0.4841136634349823
kqSoCrsn,0.45018160343170166
QCQlbF7B,0.4192238450050354
hN03o3dj,0.3633706271648407
_PFN2_wl,0.2512219250202179
jGbwGaJ2,0.45809584856033325
og6siavU,0.7112725973129272
pyfAGiVd,0.31852710247039795
2h8TFcOE,0.4766939878463745
uoG7HvZg,0.38513606786727905
QoRAIQbn,0.6967677474021912
luNzu7Uj,0.42093831300735474
F4StBbD0,0.47638484835624695
D8UoDDPP,0.18190327286720276
3KbuGZlH,0.22313210368156433
-ToZIioQ,0.500877320766449
K7qxuaVN,0.40172260999679565
36ZjYl0T,0.3252365291118622
kUdpykha,0.26364022493362427
013T1KTU,0.502949595451355
gfq-wq3H,0.5315910577774048
7GCpgjxQ,0.17794620990753174
_LpMM13w,0.4731651842594147
rJ1ntQy8,0.2938886880874634
8WXvteC1,0.44335469603538513
z33ugAUv,0.2978769838809967
LfphGd8A,0.44831591844558716
oOgbMKXU,0.5494017004966736
uZb_BepS,0.36352869868278503
nEuK2_YZ,0.39213788509368896
WkM_TRmX,0.5681571364402771
jC2KKrZ6,0.5266785621643066
s90gBrQe,0.572672963142395
idm-4gdh,0.5269806981086731
dSNeI_NP,0.4340195059776306
TSOuFrgN,0.5927634835243225
CvRzH6Po,0.3100777566432953
RObZ5b26,0.4393196105957031
9myppsme,0.5493980050086975
Atc3lvaW,0.6296721696853638
9DeKHN89,0.38757261633872986
gOpUE-Z0,0.5616310238838196
bqZYiKFA,0.25130683183670044
fqSnGirE,0.22548146545886993
EaHpsy7e,0.5511520504951477
_55qc5nC,0.23222807049751282
WPXVWh-a,0.18239448964595795
H8Fqc4AF,0.3427649736404419
weA2NmUr,0.261863648891449
LX2wfMq8,0.5083672404289246
fG6RYQsJ,0.5435243248939514
sxAd6jsn,0.5590747594833374
J3XVZZrz,0.4601258635520935
HEFJTeM5,0.46533361077308655
G3umjv_B,0.40951767563819885
-P-yzi50,0.42669185996055603
V8asEzzy,0.5097770094871521
xxOrPXqy,0.42407482862472534
2tRuVgrI,0.5855996012687683
k8AMP1xX,0.4522557556629181
kOAYc51z,0.3968886733055115
Rxrh8hOr,0.37975451350212097
reZYL52Z,0.5521331429481506
rhHDZwp7,0.43874773383140564
QOraRyH8,0.41956934332847595
5mY_RkV2,0.5855419039726257
NRZC6egR,0.24910780787467957
tkS3cFuq,0.3247353434562683
8coUCoCQ,0.471665620803833
pevsYzfM,0.5069502592086792
3CYwM8gb,0.3006969690322876
ELmkj0ow,0.5729668140411377
9OKaA_Jh,0.3863803744316101
mIzH9Bq8,0.3064454197883606
DMYK2FwE,0.397941917181015
wfp5ExO5,0.14252495765686035
ftAdHxCS,0.5903484225273132
DylJyHvC,0.5498164892196655
7O6ba6RF,0.5449201464653015
sGF6HQdz,0.3986746072769165
-T-ViZeH,0.2471432387828827
n57p9Itl,0.17505809664726257
6QD5HGyb,0.37830406427383423
rF8dDx8P,0.4120413064956665
lLsKyrlV,0.4660678505897522
HFDKGwHy,0.23364847898483276
Vcyvp-bS,0.2562965154647827
0LlnNA3U,0.3075076937675476
B0pavac1,0.24801281094551086
ZPV_bAjq,0.39508533477783203
ekg6RzLq,0.5105171799659729
xeUlYA1e,0.16341868042945862
E1D2btrX,0.534643828868866
TCejOiI8,0.23143312335014343
dzhAVDK7,0.5104286074638367
eASbBNWB,0.2834632098674774
3zup-Flg,0.4016457498073578
LKP8ezv7,0.3062412738800049
GZJcSVa0,0.4354243874549866
UzM5E9m7,0.21074801683425903
FV5hYV3Q,0.4696906805038452
mcqWebNE,0.35304999351501465
5zyfXz0q,0.4876905679702759
YouSL9X1,0.37034082412719727
4gs1Ebv4,0.45830878615379333
yF0IroEh,0.49574053287506104
35WFeFwX,0.3953160047531128
-EInR_it,0.5713332891464233
PnWn7srI,0.6062535643577576
tGSHkjo7,0.5287681221961975
05bqdgd4,0.513180673122406
UJje6HV0,0.056004613637924194
NgmGQ_31,0.49396979808807373
sQuZMrUG,0.31289181113243103
ILVCZCqL,0.5390722751617432
Y8qlTQmS,0.22176644206047058
RqTMfS4s,0.580020546913147
DRnkgP-x,0.4262862801551819
b7ZnU0Xg,0.5018253326416016
wLW-zxGB,0.5136244893074036
1HgHxPd1,0.45103585720062256
WcDy0JAF,0.5166043043136597
i-bxVA_t,0.3324417173862457
TOGmIQF3,0.6324915885925293
J1b-auSZ,0.4856504201889038
KBpsVOMG,0.20150473713874817
zXuYcKRH,0.26526689529418945
CfKlmGHa,0.3347148895263672
aJ50mtxj,0.43659305572509766
3dWtVAAW,0.46336784958839417
QybbILnx,0.25842902064323425
BDcokQsQ,0.358698308467865
YMw6nRLW,0.38585323095321655
nepZhun3,0.4320998787879944
G6qxuUMK,0.5798429250717163
uBYGLLl3,0.5539418458938599
UefnYeda,0.5677556395530701
SI0wdCLB,0.37163442373275757
D0uz5mM9,0.4618961215019226
y63ZFG67,0.40383410453796387
Wr4pVL_O,0.4730244278907776
HOCWhDyZ,0.3015589118003845
tlwgRwr5,0.2974998950958252
nONVXVxO,0.4222438335418701
rJ5RAxVw,0.5104809999465942
ambiCrB5,0.2912622094154358
aKCmSAFr,0.28054890036582947
TR_udm-L,0.5590043067932129
kNjxcoZr,0.5475832223892212
FMa8Q9O2,0.5052631497383118
Oo5YWgjs,0.5484550595283508
T8i6wmYV,0.26084333658218384
h2UmviPc,0.5079610347747803
qtlVqkLc,0.42201876640319824
M6SVpxLE,0.3258180022239685
L864S3ey,0.520013689994812
HQAT2chI,0.3984759449958801
d73in-bK,0.2819570302963257
EEuqL9WA,0.3792673945426941
zyd1lW2s,0.39183083176612854
Z0yOLfbN,0.6149118542671204
ph9tsWZu,0.632926881313324
7NNdXIPa,0.600145697593689
HqYz73xs,0.36629796028137207
eyePaBWF,0.3624420464038849
1ADhIYh8,0.4528164863586426
5XtqSb6C,0.5660828948020935
tzWmIu6h,0.09291521459817886
hgYg5r71,0.46537768840789795
l1Q0tIdl,0.5877572894096375
wySnREuW,0.41475623846054077
NPIOztNi,0.6133828163146973
4npSG6Vx,0.3122376501560211
6SAtiJHK,0.4186457097530365
0L5xFRwt,0.4571651518344879
gqSd0UZw,0.27383753657341003
YSAiYhRn,0.3152475357055664
2BN1BN1A,0.36970388889312744
e2Wbfnbd,0.1991262286901474
2dGHJ7kG,0.4798521101474762
KgHQYfHE,0.5182961225509644
smFi6umw,0.3854880630970001
-bCcRinD,0.1740618646144867
sikTvf9Y,0.4758651554584503
eJQxbktB,0.49555590748786926
bIDrN9Ai,0.4738287329673767
UEbShBtY,0.46915173530578613
BFCgMiY9,0.4799270033836365
ltB_MPVT,0.5985575318336487
HRSdEN8K,0.56285560131073
bIwr2y7C,0.39602968096733093
NQkw3IA-,0.4998457729816437
cAyCNi7H,0.6042996644973755
4wKF92MT,0.4761238098144531
Lf09HPqD,0.43338584899902344
dZexhzbP,0.3179496228694916
yXCegTWV,0.4347502589225769
mAWMQF_Z,0.4508434236049652
rvIsPepz,0.6146792769432068
n_R-k_9L,0.44360730051994324
lbOXnVuc,0.3293225169181824
w86TYHG3,0.6092568635940552
pWS6yNBf,0.5607091188430786
KhaHLK_I,0.20115041732788086
GELPm_MV,0.4455939531326294
QIafOjW4,0.41373059153556824
bJg2oaui,0.4703347682952881
HJnfSq16,0.4354763329029083
4YzISRO_,0.5602352619171143
t0lCSvvE,0.3804463744163513
Z37NhgcQ,0.5345647931098938
7BPvkO0t,0.4455230236053467
fn1L-Mmp,0.4453926682472229
PmtaMg7o,0.3833561837673187
shuCs7jk,0.5476994514465332
0tgCEsfS,0.5058550238609314
Sc7q31qu,0.11251908540725708
Nlri-YyY,0.3315005898475647
H6UylPdW,0.5774038434028625
KJyfgUqO,0.5320194959640503
WCtSxVLJ,0.45791125297546387
EFczf0UM,0.5592256784439087
h0OXetLU,0.38220810890197754
4r7fyAMX,0.4707198143005371
nFv8IXBn,0.5304163694381714
blnWgjYy,0.5252087116241455
SPHE41yq,0.42076414823532104
S2OekWD7,0.17964911460876465
Kz_jLQxj,0.5120037794113159
JxuXA2Df,0.32883402705192566
pXgm5Xld,0.45696502923965454
cV_fbg1c,0.4570988416671753
HH-VBeaz,0.5904515385627747
ODd6diwA,0.34415486454963684
CGRqgWaw,0.3600018620491028
XjZEzTkY,0.37386640906333923
qvgtO4tO,0.4607202112674713
vGRE17Sx,0.5938706994056702
VO5csV7C,0.5373663902282715
KKYUl4JX,0.6202171444892883
dVKMWnVI,0.6175071001052856
WMc9jfJp,0.5768352746963501
TZvuo7Mh,0.4426552653312683
7nETk5lE,0.5532008409500122
8Jb5Knil,0.5297825932502747
v-bSwgvG,0.531502366065979
ByrdQlzn,0.5214177966117859
ky2TReXu,0.5905013680458069
vazXvICm,0.46623462438583374
zO_uVF2B,0.6169304251670837
lK-OZ4H5,0.5646114945411682
iD5FsaKO,0.3200657367706299
idI_Axn_,0.47902828454971313
b6-HFkyx,0.4443244934082031
slUfjRSb,0.515154242515564
ukFST_q3,0.5690397024154663
Tl07gG4W,0.38135775923728943
W1InQ50k,0.5453056693077087
4YpFBvwf,0.6184334754943848
-r6H6-Oc,0.40042150020599365
3cpqeF3e,0.4569827914237976
0VNJsCqu,0.436257004737854
bRj8xyU3,0.5501760840415955
Xw3c4d-2,0.6470391750335693
W-EjY1yJ,0.4498031437397003
5pIcm0LR,0.5493364334106445
Diz7LQxx,0.2867599129676819
qsAeHBRV,0.3809010982513428
-gHLA8GJ,0.4779568910598755
WPw6BQdQ,0.20618754625320435
IK_0M8PN,0.3930242955684662
7zcvC8TX,0.5421732068061829
Vqvk1s4N,0.3697948455810547
1O1KFbSX,0.4021221399307251
XGMeypEy,0.3742034137248993
T3ZtPxSY,0.3370971083641052
MYLEpcHN,0.15316130220890045
l7eoZNCD,0.4527966380119324
c-WW0WLm,0.6464968323707581
B5AwXqJP,0.6027573943138123
NHk8xmUr,0.35266292095184326
NXNt8oZ6,0.2993428707122803
XDG8ot0R,0.2409237027168274
LeJ8isK3,0.3501383364200592
8qIsYr6q,0.5305049419403076
GTjAExcA,0.32117336988449097
RibZ8UXh,0.42029812932014465
fGbW5AA7,0.48815348744392395
BLg-FKsK,0.3388180136680603
wwC8i4Q8,0.40476667881011963
yCw-4pdG,0.487129271030426
lTrON2g4,0.5729358196258545
2NVHIXk4,0.5281850695610046
n7YTjfiO,0.41330191493034363
j_R1Qd9h,0.3664588928222656
UQkXua7O,0.30358076095581055
0GR2X0jY,0.4569677710533142
Tn3xW7XU,0.5456997156143188
R4cOBAsQ,0.5796637535095215
2t62gKoU,0.45442724227905273
6yh0ar07,0.35760241746902466
c96bobQm,0.3643721342086792
Cas08pLC,0.4616715908050537
-zD0ofkj,0.49756506085395813
PoWjzHGl,0.4735107123851776
F-v6eIVZ,0.5518340468406677
H6VMaIr8,0.4159194231033325
KiTn4Hxf,0.6069157123565674
zonGVWNv,0.49544936418533325
FYYebt-d,0.2942796051502228
migsWQxd,0.5936147570610046
hZ0mmlJQ,0.6029934287071228
yVhS2Qh6,0.48022302985191345
WIMEwUag,0.5408434271812439
_cRANQyq,0.5887709856033325
ysfTZnVI,0.5456037521362305
L7oZNqiD,0.16677598655223846
3uZqT3T1,0.20751602947711945
202HhStl,0.4725274443626404
qmLNseLp,0.45259889960289
4c-Ghpvx,0.4926849901676178
1ombyjbo,0.2772286534309387
UGRf2NZr,0.448851078748703
2qcgfLgI,0.555359423160553
VAoUmBEU,0.4394121468067169
z3lyvgtq,0.6656917333602905
c0RiwK01,0.389082133769989
4MyJcjik,0.5146257281303406
dSDpOyQF,0.4816979467868805
jNu2uUIp,0.5134166479110718
eEcYvwLu,0.5251819491386414
iKIgrlCj,0.541175365447998
p0ijGii6,0.4811054468154907
6wAdP6Ap,0.30788999795913696
uCr_loKL,0.4037720263004303
FGS5gGYz,0.542294979095459
zjg0JsA3,0.14658446609973907
G1m7lFB_,0.46869879961013794
5Rf828bz,0.5771429538726807
o3fwYQgs,0.4713664650917053
j-UkXIfr,0.5129398107528687
g6aNgZ0L,0.5115545392036438
96SIoKzH,0.5135834217071533
xbQs5iwV,0.2494245171546936
DMT_HKGu,0.47679436206817627
m2jSArE3,0.47516340017318726
DFxG2NcT,0.43944305181503296
5ZETuUXZ,0.3618614971637726
7VOZCsrk,0.5514132976531982
c2TdGFDz,0.42588579654693604
LALvaayL,0.40276166796684265
0dCWS86I,0.5384852886199951
f11g3Pox,0.3038507103919983
2hNchHtn,0.3078747093677521
1g2m9BAl,0.4252241253852844
sy_FGcW0,0.31433042883872986
cSx8Un1u,0.23706069588661194
d9oUU3Om,0.6234435439109802
yaPtgdNU,0.23896941542625427
1tJu_MKT,0.48499786853790283
i18QTUP2,0.5174083709716797
W4I510XQ,0.4852427840232849
rvb2kG9K,0.5406070351600647
Rl-GzR5e,0.6035369634628296
HLimjoAr,0.5297777056694031
sH4reVTR,0.3257114589214325
IEotoc5k,0.35250553488731384
G9J_dOnd,0.44515740871429443
9V-VMqgO,0.46441060304641724
_vnxH-CA,0.46310025453567505
-5q_ldbd,0.5363614559173584
4dAqbY3A,0.5691074728965759
ulp99IuN,0.6496419310569763
oPRpBuiH,0.5862270593643188
EuFiRJ3f,0.37332653999328613
S10ZnKi4,0.5860623717308044
x2gdtCF3,0.5023449659347534
ZXxdkxtt,0.3673492670059204
5v4aeK5p,0.30647012591362
B7pFn05U,0.38894808292388916
Yyxo82Jk,0.22985419631004333
mUAnA2-S,0.4707816541194916
_CFzwyw0,0.5025485157966614
wAYNuCJO,0.6729728579521179
10ca2wtn,0.4174761474132538
0TWYrwIy,0.3952593207359314
Z_G2j97i,0.2719501554965973
gTk-lJn7,0.5396449565887451
n6930xyA,0.48552682995796204
TFixmTxk,0.3644324541091919
XVKfFpca,0.3977418839931488
_Bx5WARH,0.525081992149353
hZnbcQFl,0.3560488522052765
VZbHSUkB,0.4587768316268921
HO4fPfG0,0.5868868231773376
zrxNrjVD,0.38526651263237
IhVEksT2,0.4192165732383728
1pLrgknc,0.3695947527885437
xXKE4Dd3,0.254292756319046
uUMCVqyC,0.5285493731498718
CIMR3mKy,0.20708784461021423
xsYIt2P-,0.46628352999687195
E-Wx-mzp,0.5583733320236206
txSxqmWo,0.3400684595108032
LCD5sBnn,0.24402537941932678
2kdaMyUJ,0.5262085199356079
SobUKJvC,0.36683419346809387
wBZwatPv,0.6118261218070984
Sbs3afMD,0.4518297612667084
vlMTRZ5J,0.5762224793434143
HFBHZsi7,0.40844160318374634
V44w1H3v,0.49974143505096436
dMGFdob5,0.4399893879890442
cSgmOMFS,0.32033613324165344
nb4QKVzY,0.4587240219116211
5oLxg9Qg,0.6628709435462952
EsiFzja_,0.571719765663147
SCR2TA8_,0.4039892554283142
gZmwZqcU,0.44246813654899597
iKIAls6T,0.5521970987319946
kdtU-EYy,0.52884840965271
yfAcifwn,0.4486069977283478
CjcaqoyB,0.3284706473350525
40xM6VR5,0.4737423062324524
KoLT86Wb,0.4593750834465027
JJ1SJEgg,0.5614546537399292
MbFP3wDZ,0.46000799536705017
Uzyv-KeL,0.4309437870979309
aZnJvO05,0.4926093816757202
8bpIHRl_,0.5037667155265808
E6nWPctb,0.3872202932834625
0iR-33Ka,0.5995649695396423
5N5lWoKo,0.48231786489486694
596pvhJA,0.22338086366653442
H0N3Y3FZ,0.3017430603504181
9PM1MD0v,0.23171280324459076
5knlwBPv,0.4039945602416992
7wl2x6aQ,0.41961193084716797
eukQ2nVY,0.3581213653087616
t_ie2Wf-,0.2759586572647095
HWwma_mm,0.40279752016067505
qtmRlDB1,0.121426060795784
Uzg8X3hw,0.45814910531044006
DM6sAoYz,0.4930451512336731
1mePr4so,0.5143133997917175
1Oglye3t,0.2949869632720947
FbeUcFoz,0.4038814306259155
bGflYFWT,0.6465917229652405
kMynDSP1,0.3183712363243103
DQKiSpoL,0.3487064242362976
kfeHv-A2,0.0985192060470581
rF9q6go6,0.5828297734260559
TtNYVBKx,0.45606642961502075
aSXd0U_q,0.27632004022598267
absne-Hw,0.43698668479919434
U5p2IgIk,0.38280346989631653
fOquwefP,0.5676454901695251
in7Ll0M2,0.37269681692123413
JB3jvXdK,0.5352410674095154
ek7H5vEC,0.20289264619350433
nk1bsBfB,0.4952135682106018
0pelz2ur,0.5567802786827087
axVlSdNy,0.2415062040090561
6muFFdf5,0.528844952583313
xHJXJ_gp,0.39318326115608215
1z8sIZSP,0.3287235200405121
yhFfQjyU,0.317231684923172
zF-12JNp,0.4348735809326172
Sk2BjKq3,0.5256916284561157
7LodOerh,0.2980014681816101
nD7fWx4G,0.3868313431739807
y4mTFBTd,0.4199393391609192
-FYRDpWF,0.32940006256103516
Gq8BMIFx,0.33635789155960083
2PZcgQGb,0.6421794295310974
rR9HNKn2,0.4218091666698456
ts9lWp6D,0.31573233008384705
GwZubxxR,0.45218425989151
9XuqTqRn,0.4730825424194336
U1Ct6RvS,0.3301066756248474
-1C9t1EH,0.48713362216949463
nW-zTM8k,0.5778494477272034
Lu5OoTHL,0.2697729468345642
e4kifnHn,0.4057444930076599
f1aTxIV9,0.4521079957485199
T4lQtjvD,0.6696679592132568
4tTyC8YN,0.39124953746795654
V2puAuGp,0.3474583327770233
ryS3Eno2,0.35104936361312866
HjRgUMQX,0.4329948127269745
Y8KhFYhm,0.3398045301437378
rzc8MEzG,0.2726363241672516
lwLlq8KQ,0.4565027356147766
vuwWeMcp,0.3791723847389221
k0Z18s0O,0.5754771828651428
1kvVKT0d,0.4534569978713989
veYW0G7g,0.4375631809234619
oU4rc_we,0.3650585114955902
wS0LXEyz,0.42832350730895996
6oFrJuXD,0.4379638135433197
cGtqpXzd,0.4661576747894287
_khspbLx,0.4519352316856384
-6IFA8j_,0.5654362440109253
Q3Jjrs_i,0.48878172039985657
w5GNmL2G,0.3029249906539917
-JLDsFtk,0.3762000799179077
Mci9BUZI,0.6217650175094604
C4FyTJ2e,0.22430193424224854
PnPGKh15,0.30901768803596497
ngAFQzHp,0.396508127450943
WgcBYHVo,0.4063025712966919
AthHC2E1,0.5392118096351624
HOwsKUMH,0.31951361894607544
Ij6Us3Lu,0.12504923343658447
owHZHC-l,0.7080662846565247
w7dv3ol-,0.23392987251281738
TRQ2vynl,0.16658638417720795
rMNRto-l,0.34551554918289185
F2MqItDf,0.377164363861084
EuVSP7E8,0.5123306512832642
V_eEAbkl,0.240799218416214
LByfGKBs,0.19580067694187164
J6WD1jyg,0.5915927886962891
TfcBp2Vc,0.36157411336898804
v1KjYfjM,0.27992844581604004
IOMlCO8X,0.3644099235534668
FS3HjJEt,0.6069212555885315
zELdqFZk,0.37862518429756165
X9LiLman,0.531120777130127
1cWKLViw,0.36537519097328186
b6_Jykl7,0.5307757258415222
DI6XVsCi,0.32451608777046204
3x25H5t3,0.5217441320419312
pU0_pzdU,0.5610353350639343
2n7iVoQ2,0.6360556483268738
Kr_Y4jAG,0.24042855203151703
DQ5Epa75,0.4696245491504669
-xSOxhqy,0.3827255368232727
NBtrWqc_,0.23208218812942505
QXidkv6t,0.13174301385879517
eRWslsZg,0.5772047638893127
Ol3i-arr,0.2974662184715271
lCh9cY0y,0.25388047099113464
rbY414o3,0.21109822392463684
llxfeERj,0.5666104555130005
YL6nxMf6,0.4060387909412384
S8zEMLY6,0.47334903478622437
jXtKUNuh,0.5990385413169861
WPQI6inv,0.21521233022212982
fCA_4Hzm,0.5246937870979309
CndjzqkP,0.3093174695968628
_ay9xWLF,0.4787665009498596
5rUwH55t,0.5934793949127197
8QKCYloQ,0.5156946778297424
3FZEU1eX,0.2620308995246887
VROY2K5D,0.3616548776626587
ToVjpyz4,0.4284394383430481
EXELFVcg,0.518737256526947
n_TCEluc,0.6009061932563782
jxKgC37n,0.2966775596141815
sMn6bllG,0.1481373906135559
6lq9lV8J,0.4995144307613373
sy78g-xS,0.3701028525829315
xWqDC_Qs,0.2855648100376129
p8FA-2P_,0.3842238485813141
jGQZtxuy,0.4393227696418762
4nmHEAZu,0.3756249248981476
KEPVCWMR,0.5761218070983887
etnPUGSf,0.10937535017728806
TU5fe7Rp,0.5237104892730713
EDbWRh3h,0.32352346181869507
CkpOxASr,0.4486222267150879
LGjFLJnT,0.30753591656684875
rWvB25tL,0.2763713598251343
beQeucFY,0.3171137869358063
8gj215w2,0.5572215914726257
7bMPA6st,0.44540390372276306
a-saKkm9,0.4766288101673126
ITZe55XD,0.33169931173324585
owi3aGA4,0.19035114347934723
SiwqbcjZ,0.37792667746543884
mZo_FHIz,0.5057090520858765
vb5zEIMN,0.5117745995521545
CQ_5mWrq,0.49389970302581787
_G7tpFT7,0.34538888931274414
zGJbToAh,0.5253574848175049
yVgzV9ID,0.5480405688285828
Sn91sYZ_,0.6048188209533691
I5gpOWyi,0.5043209791183472
v614IcLh,0.48772749304771423
zTNwnIEB,0.5652613043785095
DExNF50O,0.44997841119766235
3jn31NMj,0.5723248720169067
o52OLn5A,0.20753729343414307
lF33Lq6l,0.29697728157043457
5uCPX7MO,0.43618854880332947
RXk8GfsL,0.3859814703464508
MdYBZJJj,0.3461318016052246
9eREVlEp,0.3347059488296509
gdI8M66q,0.4306449890136719
rIkYsYkH,0.47946250438690186
tMa53p8A,0.2669749855995178
t1LAkF32,0.1723758578300476
Edbb6dYv,0.5426315069198608
z_fVaPZF,0.3643258810043335
_0s9HQax,0.5396711826324463
x3OKzRP_,0.3890049457550049
gDa92KOX,0.25518688559532166
XwbJsQ9O,0.5404516458511353
CIyrQbgb,0.3318668007850647
bbq7vB-T,0.3640156388282776
wXeXtzAN,0.3224077522754669
kjX3W4Zo,0.3029330372810364
7Uy0DRbo,0.3488064408302307
c7ZHU0f0,0.23484395444393158
dByqzDW4,0.49256524443626404
mAuQLhZ5,0.2981347143650055
z0viIkMy,0.29375433921813965
WqHe222p,0.6264938116073608
3Qv6Yy1j,0.49001750349998474
kx51ooWT,0.32198667526245117
dVHOTf17,0.15326309204101562
JsGsYC8P,0.5769171714782715
KH67tTMp,0.40380504727363586
1vLSncg-,0.429663747549057
fYvVoRr3,0.3567952811717987
HNOPEGbg,0.27664583921432495
36TItyy-,0.32919931411743164
vJGIwBhZ,0.45297449827194214
SRE8Mici,0.40892890095710754
0QVily-u,0.3898683786392212
DLdsrS31,0.31766730546951294
UpiLskZV,0.33660051226615906
0qyJ3djK,0.46377599239349365
kmWGsW11,0.4597242474555969
lR-Wqtlr,0.39835309982299805
KXv2uXMQ,0.2724474370479584
ChUCaW8q,0.43392592668533325
bKU0DpaE,0.5538891553878784
qz9nrjcC,0.30569666624069214
bDnoeHhl,0.5231650471687317
6MwCERxA,0.44178879261016846
1alaXupq,0.3743129372596741
fQ7YDOEM,0.44894105195999146
ML9t9vYr,0.38824892044067383
sCmCrMae,0.40350088477134705
Rh2bNtDr,0.2823735475540161
NyNTl036,0.1989242136478424
Eb60CJWd,0.37023621797561646
WyVsNhEt,0.4705078601837158
hydE7Jzx,0.37695756554603577
JO8UYKGs,0.6314762830734253
0LDFO6Yz,0.11940047144889832
xBIx-wfe,0.502707839012146
4Rcku9i1,0.19051776826381683
ZTwBzjg8,0.5528291463851929
Y8T4n1xO,0.30413398146629333
51pyls4o,0.38924846053123474
wx09xpLo,0.5510700941085815
bdvB4ELQ,0.635070264339447
gF3Ur4cg,0.26362544298171997
EMEnfDaj,0.3100169897079468
NsExwziX,0.3572552800178528
S7T4JO07,0.5477903485298157
UFPYIDRN,0.4895414710044861
U0XRH_ag,0.300776869058609
lXDbrF26,0.38866570591926575
DkpofYDH,0.205880805850029
oBmgQ2J2,0.5811431407928467
_g6HUoGd,0.3425705134868622
f7qXZ9o6,0.5907461047172546
Tw1mjSG2,0.3397873640060425
KY0W_Vsi,0.5192391276359558
THayABj5,0.49046456813812256
EM1mCeEa,0.39989417791366577
yAhdZ880,0.5596143007278442
caDgR5gt,0.42663222551345825
SlOrB6Jo,0.37795212864875793
LLXC9qcr,0.36672523617744446
HyHr7vzW,0.5393980145454407
xUDIBlie,0.2788679301738739
5bpZGcXr,0.46693724393844604
No8x7Eru,0.4162173271179199
8wweaima,0.6063872575759888
_sYzULb5,0.366270512342453
pndaKcjr,0.33978983759880066
KVrtnkCm,0.19199545681476593
c-jSj-Yg,0.49587738513946533
TgQDrec_,0.5132750272750854
kEtAV4NG,0.6075146198272705
YlApVoOO,0.19365587830543518
xxc2jjoC,0.3419879078865051
HaNzP-Ro,0.2641955316066742
BLP2LSrN,0.542980432510376
s9SpXphd,0.5276680588722229
ZPi_NgBA,0.6016591191291809
6OJbE4Zk,0.2995963394641876
tJy-2P5R,0.2458355575799942
cZnCxtgM,0.576079785823822
tgTnpV9r,0.5740340948104858
jPK0p1fU,0.5860791206359863
vhtzdA4p,0.41175493597984314
wvdTQrEL,0.4688721299171448
W1mrxsCr,0.5889219045639038
sTH2F9rX,0.4950748682022095
tNO2ue93,0.2608988881111145
Po7hwoot,0.4523042142391205
fzuMW9y7,0.18120652437210083
JvlSEV2G,0.40814387798309326
p43PYvBz,0.45299047231674194
EdqFjd_j,0.28708797693252563
A5xT8HKO,0.13281488418579102
_1EewBsy,0.47218626737594604
Jm0S-mgv,0.2019137293100357
VyjxefkS,0.4154735207557678
I4LQ8ygV,0.34516966342926025
fVhBjFwd,0.3990572392940521
9TIgsfKA,0.26792263984680176
Nzw6iO8V,0.5120662450790405
9iI_mlJ_,0.5266997814178467
BEqMXrNi,0.5330405831336975
NNAEkZPS,0.4989513158798218
7Px8jyhC,0.32962244749069214
_x7-xVpp,0.12717293202877045
xtElEvm0,0.3874743580818176
Oifr6b6m,0.5608507394790649
vIJJErNq,0.48537611961364746
vMO4aLGD,0.64316326379776
G3bYLGvl,0.4793069660663605
W1reC-E7,0.458800345659256
c8W15rBf,0.3969961702823639
z_gpu601,0.42766886949539185
MihQLquR,0.47593116760253906
1xNFh-SF,0.6026463508605957
3SSILYzv,0.28513097763061523
bh85OPSL,0.3509856164455414
hUxYBo_n,0.5678302049636841
K8imqjen,0.5565032958984375
SbYe2PL_,0.5054535269737244
-TF_Med5,0.35730621218681335
hHBv6Fu8,0.3469464182853699
Vt9b1xr6,0.4772358536720276
z1e3tcPi,0.5157787203788757
CxP3eHTf,0.26791924238204956
B8cbrgxP,0.3281934857368469
Nv6foq-U,0.5970473289489746
7jbfKxW1,0.567355751991272
GMEpYhTn,0.4068838357925415
gsOMVvXP,0.566400945186615
ljfMItmL,0.3129706382751465
bCnlm1l7,0.5189173221588135
n35sFjLc,0.492342084646225
_tpuegP8,0.1802244484424591
Rtirzefs,0.4062383472919464
Rpp0NQZv,0.5657986402511597
2iPdfUPn,0.3696568012237549
miznOrMm,0.4188319742679596
8IbWKGye,0.5375765562057495
qgUlYHJb,0.4550996422767639
yoaL19rZ,0.38798248767852783
650Oro0X,0.4082610309123993
PRDqlVoS,0.6576135754585266
p7oHmn5r,0.4142572283744812
5fPkeOsU,0.48711958527565
Hr5SVWT9,0.42436516284942627
UGInRE0A,0.42153748869895935
FziMMNdi,0.5429092645645142
GBR5t1Je,0.37003517150878906
r5-HFDBn,0.41156327724456787
oeMlRmZU,0.2640710771083832
hY2D6Aqd,0.5332951545715332
WGLFsD_4,0.41482919454574585
MWQxII8A,0.34027355909347534
m0E_rtuU,0.4315015971660614
tUUz4dIx,0.5481691360473633
hEnEDwBj,0.5829373002052307
wxEJ8TXi,0.5717655420303345
jSqHcKUR,0.13204394280910492
HyH0bzyr,0.28778529167175293
h0JA3ToE,0.4872654378414154
kv7fiuB8,0.38014206290245056
ggWaM2eC,0.33767613768577576
HCijIVfU,0.42700624465942383
NvNGxQhf,0.5165042877197266
K4j9zd3F,0.6267194151878357
D0bmZAFy,0.40202096104621887
UIcENyb3,0.5326986312866211
br3n_llw,0.25032588839530945
