uid,max_diff
-T-AXE8G,67.81526947021484
DqKH8jgU,76.65929412841797
-pLv82CL,66.83604431152344
5dlE15hw,68.15249633789062
hLtciPYO,68.86054229736328
7SuQjWpM,77.58001708984375
lHj1wq5P,78.66217803955078
Ik4j5RKB,74.35830688476562
YcY48RtH,70.8414077758789
tx3raB-4,70.44792938232422
v04yJz_T,79.25928497314453
0zREvLir,74.88951110839844
7lgSgeC8,66.46226501464844
5QZu_aOE,71.8091049194336
p105CsZC,73.0578384399414
a4Ot7N1a,65.31649017333984
LpF4N1Zh,71.10540771484375
Bq9lTVlL,71.05675506591797
Xc3KMpRJ,74.8781509399414
5H5s_SSs,73.29304504394531
JijfqHba,72.64292907714844
b9H5dHZw,75.30947875976562
8--3x1eZ,83.40599822998047
AwNU_7X8,71.86615753173828
AG6Y8lHG,61.913578033447266
rVNwnbuI,72.0205307006836
lpdlJJbT,70.60388946533203
a98M4Ff6,73.01241302490234
986naGZ-,74.87638854980469
0iNK2XTH,74.75347137451172
rvEDLm0g,67.82479858398438
yvgWyWrI,62.45706558227539
UQKaHJxy,69.15611267089844
wb93kQOI,75.17048645019531
6aWTdHS1,74.68714141845703
w8fdicjJ,73.55038452148438
mnzl-3zm,70.55219268798828
dKWC-pOy,72.30542755126953
lt2rLEKa,70.17695617675781
NcOxGFKH,77.95545959472656
f7qFPfZh,75.2840805053711
KbdzABTk,80.97718048095703
7zeeQNmg,66.39922332763672
Cw3CEno2,77.04998779296875
08l-XZlJ,65.46292114257812
FFU-0A-2,70.95201873779297
HV0hCoTw,71.77600860595703
rRyMp0Jd,71.84355163574219
iaS4miBp,73.16082763671875
86p8b947,77.07079315185547
ewU4dE3S,77.55828857421875
rfkXPmYU,77.94812774658203
rxuKompz,80.93187713623047
E8Z7SZQT,68.67245483398438
sZWNd4Hx,74.01276397705078
MM3Nc1Au,75.29425048828125
k0jyRfaI,76.40451049804688
9MAqRN2P,67.2003402709961
tkr7rZqH,70.36933898925781
rwz9SWc1,79.48633575439453
zGk6CPKk,67.43856811523438
ftzGAMzU,75.22615051269531
Kf5WDe0p,76.37036895751953
vYwp6MsO,75.11156463623047
kpULUKcx,75.01497650146484
cvLoFauu,77.06333923339844
TdimA3Pt,77.60995483398438
-Xzrds-6,78.65934753417969
wl5z4zTW,70.44147491455078
QODQIqdy,73.00985717773438
Lu-o2-3l,70.6338882446289
EZ9ijQAb,71.03208923339844
2GYau177,75.22847747802734
-htG8QvH,75.1446762084961
gIYPH72_,76.21302032470703
2ahm5Hmr,75.37994384765625
uDe8iKT1,68.72972106933594
led4taxw,69.90532684326172
e0gbtB-S,74.24144744873047
mQqCrdVO,78.32086944580078
cdKRg1bQ,76.50175476074219
yo15wkLY,71.37189483642578
ygu3iWSm,75.70551300048828
zeF_BJPM,72.286376953125
shuqULPg,70.99578857421875
b1tc7SFe,73.32557678222656
ttraTkMG,74.03804016113281
EBydgo0E,68.75843048095703
EMMqtba9,81.80314636230469
X938M0vk,75.74110412597656
SmhYqzvq,66.25010681152344
Ff4_XI7I,69.60503387451172
7cqNb7w3,76.2878189086914
Ncig8N_t,66.47461700439453
9-v1WEAZ,71.28169250488281
QPUMs6hz,75.12142944335938
zTPddLKs,67.5479736328125
pBf9e13R,77.87469482421875
nJnxU-R3,75.47411346435547
wR3UNAJZ,62.94867706298828
cQmQuqXZ,74.34239959716797
BRLSkf3i,78.11222076416016
HcINF_cS,77.83061218261719
rYjFPWta,74.0775375366211
ERtEmM9A,72.74443054199219
w3ghfE5p,74.99436950683594
-2G6Yh_3,72.35551452636719
sP1A80LY,72.3895492553711
oc1CGlcx,77.07134246826172
-aYmYthq,70.12022399902344
sPjK-7cL,71.96808624267578
oeQUpzW3,74.80442810058594
3YHxFgNi,77.8600082397461
VrvaHOHH,64.23125457763672
GFs2m4XZ,66.41304016113281
2uhjp-nQ,66.95806884765625
TDETVxmj,76.4705581665039
RV_BCmUB,76.4590072631836
_tt_mXhq,71.5121841430664
Z7xyYPoy,78.32350158691406
LrE2Btn5,74.88218688964844
5Y9UT_2n,75.46143341064453
OIdPNMiS,64.21728515625
_U62DNK6,72.95769500732422
B-c9o_es,67.17391967773438
McBcnp-z,70.73594665527344
tHj3eeEl,73.10047912597656
rDq67Ss0,79.98088073730469
x7MfJ-P-,77.55555725097656
2S23rN5R,81.27810668945312
ZT8b6ed5,78.69441223144531
wiOWaIjA,77.18024444580078
fPacspeR,71.5716323852539
r0JyOLHX,71.96138763427734
wSQXRdr_,72.24148559570312
UOu08hyO,72.88734436035156
ruzLcVwt,69.27979278564453
rFkcf5MY,73.20935821533203
e_ypceCi,69.7104263305664
1JtD7jim,75.50749206542969
g5YSEDDm,79.0554428100586
MpYb0_4P,73.07050323486328
yyp3wCCA,73.1668472290039
5VRw7MFj,62.44514083862305
tRT3oJm2,67.02729797363281
Zom3v8I0,79.96475219726562
tq7DqqQe,72.73721313476562
kMeeQbSa,75.67228698730469
XEbbLatG,74.2252197265625
wEk8pwEF,71.95914459228516
fdjEq9v3,71.96514892578125
z_hkxmEh,68.80717468261719
f3HM2gz7,78.64462280273438
TUm1JNaL,72.95614624023438
a-Xx7A45,66.13603210449219
tMLBTLtP,63.6441535949707
APEvV5yn,74.14653015136719
slw0Onfl,77.08512878417969
xJNobyZQ,74.4419174194336
_oss7JaU,71.26216888427734
9E4Ca9Hv,77.32117462158203
M8axsiY8,70.0831069946289
2_xQs4b0,75.93363952636719
9GimyyaN,81.33528900146484
0uQc-10F,72.98702239990234
W4X1QkHt,61.467864990234375
LeQiEzlZ,75.9107666015625
6Er91JVT,67.94203186035156
NBu5XgRX,70.1847152709961
wQpRcSYc,75.70217895507812
tlMV1W-0,69.4689712524414
71g04t2E,74.18407440185547
5jY83WU1,73.29083251953125
otgJAPhv,78.02473449707031
pfIlhyMb,70.22340393066406
YaM_qhAn,68.30108642578125
8AHyWc_I,74.8148422241211
pcdIIDVL,75.79373931884766
6qwDjDmh,76.51007080078125
t8Icr5TP,69.12312316894531
dWwOd9-u,66.63675689697266
nR7U3TzD,69.33268737792969
pHmN1DQh,74.9703369140625
v28kUdgL,73.94651794433594
zvt9z_1N,74.0510482788086
aqx-fPFj,76.63838958740234
IrD60GaT,73.95804595947266
niWwi8bm,75.89179992675781
xuV2zgEg,72.69682312011719
mGXR8RkA,67.22286987304688
MGt4WCXR,68.71440124511719
5GbF1RCq,74.8494644165039
MfaWzOXo,72.3704833984375
p3-uZDTB,71.22716522216797
B360o-ZU,71.92113494873047
K-W1Gj73,68.36039733886719
tre22Y6q,72.52635192871094
bVfdF59C,74.8676528930664
H2rHXhqS,76.79739379882812
UrSc90vG,74.6995849609375
0DUJCj8C,76.9336929321289
utKg-7oB,75.03105163574219
nSpQwiB9,72.58123779296875
fqibOrhn,75.91169738769531
rNNsuwyC,69.83747100830078
dK_qjshh,72.50202178955078
7lKAXErN,74.27348327636719
6MC7CPtb,74.3401870727539
z-3SzavK,75.7445068359375
8LKF5Er2,69.30101013183594
trwjZrQI,64.54158782958984
QjmGym4d,67.00035095214844
tymxXzT2,72.14965057373047
874GZL9W,75.61101531982422
XESb1K3K,74.92255401611328
JI8TWhwL,73.0770492553711
yo7na79A,75.71206665039062
T4iiKJRx,74.58901977539062
AwiUCz3C,77.73753356933594
-WTRCe3Z,75.0353012084961
hFEgWyw4,78.16643524169922
P0pYjq3v,66.21337890625
bO_06IW8,73.45941925048828
mjG4l-Tp,74.65296936035156
D3aXqJh0,64.17535400390625
6q_1KAbZ,74.91732788085938
5Os06gJy,70.36005401611328
ffDDQY69,72.195068359375
og-GH-WI,81.74093627929688
_eTCQOAz,79.55085754394531
k8fyFFSV,67.68875885009766
lln642bJ,75.29139709472656
odnSsNuF,67.25177764892578
bsJhFh5J,67.33219146728516
dkErUA1u,75.99037170410156
y8o58bKL,69.42585754394531
3SQTbs4p,71.3127212524414
M1QVwjMj,77.64759063720703
dAU_KogJ,71.00305938720703
kz2ANcIU,67.20626068115234
KIQmZvZH,74.9471435546875
HnF3dmZZ,64.68592071533203
UAuQrtaL,76.39884948730469
dNXv_mSc,70.37932586669922
OygNWWnI,64.852294921875
UsyLkE3j,70.29085540771484
TbX31sBa,74.75641632080078
UJxXZFUN,72.037353515625
qz1OuM11,64.40818786621094
FvOJLRpc,77.46175384521484
VG6u3JkW,70.17398071289062
9pMCSDSw,78.2167739868164
aOtrCWLg,71.30668640136719
FbtVGUF9,76.83303833007812
KrzJfc55,75.21066284179688
_4rYtJu1,75.24568176269531
dRBHK2L3,72.9659652709961
DmqtWdYa,78.3847427368164
F1qmp26n,65.70248413085938
WBDl3XuH,69.74797058105469
aWIICVMD,73.61811065673828
dFVl-4fz,73.08206939697266
ZnLYMvbL,67.2001724243164
EFTceX5c,74.41773223876953
Fp8fvK3p,78.20663452148438
Q77ppG7c,67.15542602539062
qyxWE7x0,70.21615600585938
sUL942rF,72.23953247070312
y9wG_SVW,75.18565368652344
BNqJymzT,66.13561248779297
pOznwf9I,77.98991394042969
_H1GqAwg,70.87525177001953
LFada9hl,71.47624969482422
KyN4mtbg,70.73804473876953
GTn1IeBE,73.80441284179688
aYtzKM8k,64.49594116210938
Idu7655o,67.08595275878906
4l--89Nt,78.0738525390625
NJZxrupB,74.07262420654297
TFcsJVGB,77.57154846191406
8UKltc4q,74.80006408691406
jBdniIw1,75.72444152832031
d5CDO5jE,83.32963562011719
wh0hzWEE,72.49198150634766
WeqQ0D_u,73.50973510742188
2YThUUVb,69.3031997680664
zsKdTL5L,71.54016876220703
XxCHja-u,66.4944076538086
aA2Pe2nQ,72.91238403320312
OKtTCfP0,78.06831359863281
omdtyfC1,73.87706756591797
EKxRTQji,63.88691711425781
B7HPeP3s,75.67786407470703
7b6pENQ3,78.52947998046875
3mlP6eLn,75.7329330444336
xDXpSq10,79.80183410644531
DpMrQm8R,77.09814453125
w97SrxFg,75.03663635253906
53zT3wu3,74.85487365722656
fbgVTqmK,71.6666030883789
fuydv5Hx,69.68879699707031
eIaoAspB,69.31851959228516
tN4goC5J,77.57543182373047
728qIS15,81.75970458984375
BFZ57H8S,72.51461029052734
H9T_QEB-,72.36936950683594
HXQtZ59o,68.70339965820312
Ui5Cbgf2,61.658565521240234
g-Q-Nk4f,73.37832641601562
_2avmqGF,79.14581298828125
4cd1jiuz,68.0932846069336
qXtuvTPm,70.93779754638672
gSgJNCvk,66.7164077758789
-2nivXGY,77.87080383300781
4RB-59uq,70.39043426513672
5J7S2IjS,75.77801513671875
27O0lNkQ,75.93692016601562
1-UfxTf9,78.39080047607422
8W-N9WlP,79.67676544189453
NSp9ZFFT,78.0138931274414
opov6yDu,67.4759292602539
7HDhV3JL,77.49120330810547
N3SFR8zh,77.005615234375
gxRcVI7e,74.56670379638672
zPKxofVs,72.98516845703125
B7e66pSR,74.46595001220703
tBpdwc-A,68.67498016357422
X5jh9nvZ,67.833984375
pyWiKmf1,68.17552947998047
yD-DU_l5,75.92814636230469
ZxCQ69rR,76.78215026855469
Sf9RT2jC,76.11331176757812
_-cNBVH1,63.18631362915039
Qng1cOXx,72.79642486572266
SvK33Mnz,73.60029602050781
Z9E1No1n,74.08609008789062
jFRUpeCt,80.67317199707031
4DXuA6w1,76.13723754882812
uXN64hIr,69.73600769042969
vzFFgLX2,70.18065643310547
JQDNRwb8,73.27833557128906
f7PIkyya,68.05330657958984
b8_QlBGN,81.0136489868164
hvbbHuD1,70.96143341064453
FqzeP-Jt,69.75786590576172
EAhsAX_J,73.68449401855469
gRszibuK,73.98595428466797
P9XrB9Tc,79.66852569580078
JDqtvi-k,73.51342010498047
3Nc457yp,76.77629852294922
9ZirpCRG,78.1551284790039
w1VIS6xJ,69.98053741455078
SI4oJdda,77.27568054199219
4xJGrRia,76.703125
ByF9zZLj,75.93948364257812
kU0Lj5R6,72.91291046142578
jm1zflj-,75.56673431396484
5pusOcb2,72.20564270019531
S2aThP7q,69.76998138427734
io-YgosU,78.83383178710938
8Wn78xVY,72.26559448242188
irOYaEVb,70.63616180419922
w2uKGEWw,73.19923400878906
wYHjyZ1l,74.1217269897461
EEdN0Bvg,63.448970794677734
z73wqu06,72.70660400390625
JdwH8Xel,67.64799499511719
k4dPq__t,78.99101257324219
0elUEPgP,78.23307037353516
g6Ksh6Gy,67.00920867919922
hDKuhLMV,64.01104736328125
V8aLHv8y,69.81031036376953
L8f8ZR3z,67.17123413085938
OftXiVLx,76.6867904663086
NbDcRBx5,75.346923828125
7CxZs1LS,75.86467742919922
xcDJKsVg,77.53690338134766
XUQu3RH8,65.98641204833984
_C69bxj0,82.43978881835938
5_QuUo3D,70.63983917236328
OJnlmd6I,75.0521469116211
CAAE3as5,75.98295593261719
Iz1WDvWx,72.7843017578125
Gpo2KmQT,73.30696868896484
Yjo-mEeQ,66.08665466308594
39LcOhX9,70.43054962158203
aREjl_c_,74.04164123535156
17xbpSCY,71.65575408935547
YVZkAZIm,73.5853042602539
WJ3TlFxT,77.94676208496094
1nYgzvZw,70.78456115722656
B59ABAGh,68.68150329589844
U74al3z4,63.32304000854492
Kht_lKne,77.44599151611328
0FhQwj0F,71.08538055419922
risHQdso,69.43260955810547
osZwOkQg,66.06761169433594
bWUBHv_L,73.3995590209961
9OrmqSv8,80.66199493408203
AFyfp5Md,77.991943359375
JBy5EUYW,71.81177520751953
IuQ3YvdM,61.292518615722656
27y6qa7n,76.45075225830078
b8atfUXU,55.82674026489258
nNAzNmu_,63.82856750488281
xVHYZFsN,68.81739807128906
WtUGwvSi,69.53897094726562
GkXAgefJ,70.36094665527344
C7CAHyVK,77.5743408203125
jh3QGCxH,63.38180923461914
WSH_DwCZ,73.13072204589844
pb41syi1,73.76773071289062
KttZNuin,63.714664459228516
Ibd5rkW-,69.26280212402344
2iJdhjaB,75.4468994140625
qZlHsBlF,67.77528381347656
YRrByhvC,72.11402893066406
Vx4fZWNq,71.85955047607422
XSQyijQu,65.33179473876953
_kz-elE9,67.14920043945312
6r0ytmmp,73.23576354980469
wM0z1I7z,74.25521087646484
CygBVDDa,62.4910888671875
AbtJgoR7,57.82586669921875
DXeYBo7x,79.00088500976562
A5Z2OOLV,77.6846694946289
PiNmY8Ut,72.86123657226562
N12dKlwE,75.56179809570312
S31O8l_K,78.59832000732422
-ak8OsuZ,74.24113464355469
GYNbCKoU,71.8231201171875
Vep8lyO5,70.41553497314453
QqGkj_AJ,74.64778900146484
RWRU37jC,77.27934265136719
8D8Jlvjo,65.54363250732422
q9Y7HYJ7,67.63277435302734
dCk4PQ_t,77.2189712524414
InWJBR-h,78.46319580078125
R1Q8Xu3O,64.07232666015625
KbsvVGFd,68.25592803955078
MZs0hiRR,80.16288757324219
7cOJG30Q,76.92857360839844
ZzWddt3A,78.76182556152344
Of5UyzM2,73.16847229003906
-N6Lr1iu,77.42214965820312
a0CVboj1,72.06221771240234
SkxOYwev,59.93590545654297
WNKODmCi,74.71382904052734
XVu4iT7u,74.57393646240234
M4ywTrwf,76.50245666503906
dhDutdnT,69.96613311767578
d9eGNG8d,72.74126434326172
v3jz9f9Q,70.08745574951172
J0wZi514,77.20124053955078
BW1QgiJF,76.94359588623047
xW-INhjX,74.91168212890625
6Sm8M9M1,60.786563873291016
-I2JMFE3,75.92227935791016
pwzd0uDF,77.62974548339844
L-zQOGIz,73.8594741821289
KcuTQ00G,71.28751373291016
T4e9Fr3c,66.95425415039062
Z8gPbU9k,75.64399719238281
o2Q60m-b,61.20948791503906
XZHFWLky,78.93878173828125
oGumU0EU,73.08023834228516
VCETmZz-,74.96448516845703
dCB4fsbn,74.06824493408203
sAp6QV6x,74.02539825439453
pvkPmm9m,72.4897689819336
ADkIXlJt,67.78118896484375
fJIAWlLF,78.32267761230469
0DW1aAVH,67.36737060546875
usp40GRz,71.82151794433594
uRsIQ_2p,75.07807922363281
mMxVBNrI,75.06278228759766
gurYYZzZ,60.57107925415039
kZfS8pHX,79.6911849975586
oPbzmi04,62.937496185302734
oaUlk6Yb,80.27830505371094
4f8X8g_u,67.65499877929688
Qt514vfJ,81.85760498046875
oIkSb2qh,60.650482177734375
byOmtbkJ,70.84305572509766
H6C8H-p6,72.02410888671875
XkjJEWD5,77.60728454589844
oiFc-hv6,74.94287872314453
UQDmw_ne,68.78617858886719
nad7GqEq,59.01799774169922
zYQib-BQ,74.25062561035156
gHVQwLbe,73.1105728149414
bTxUEJ1g,75.41119384765625
fU91KgL5,78.49820709228516
F8bNu2DK,63.34056854248047
CF05AN0O,61.856815338134766
9EJJ1EX1,78.59947204589844
pHrVi1Z7,79.72827911376953
woI9_N9N,75.82807159423828
rBSnhUce,71.83320617675781
tX0Wz767,66.73294067382812
dhENLZYz,66.8814926147461
pyJIlr05,67.5247802734375
PrFOo4V9,65.12493896484375
89l_3Yhi,74.26945495605469
412-Ocij,74.35063934326172
QsGiMiM-,70.31542205810547
5c9twz39,73.82463073730469
O5wLMxAz,76.10200500488281
kdzPtqCC,71.01493835449219
6RQIkVxa,69.9917221069336
QxqQXZeN,76.09323120117188
SwlbFjhH,78.05402374267578
udn6FVlW,67.72058868408203
j06eAm1q,73.35804748535156
O5zdqxCh,74.84138488769531
vqR6li25,75.87613677978516
cLZ-dL_v,61.53133010864258
UuO3rdD0,73.63397979736328
-nWvsaOQ,73.64851379394531
pp3IhIVd,66.72465515136719
NX6Way_K,71.44694519042969
TuddnYMm,74.84109497070312
e7ndd3tr,72.2989501953125
7EOroIa_,73.8985595703125
3nODlQ-5,74.53520965576172
ZL7HvdPb,67.0491714477539
tGjb456x,78.62794494628906
8YilehnI,66.61344146728516
I33jQEI7,79.5971908569336
bovlJTQZ,72.11325073242188
yiFMk-d1,79.1362533569336
tscH7svW,69.91085052490234
bKz-VGh6,70.65689086914062
qHqHfyaZ,68.37816619873047
fWenduvE,80.49758911132812
tfO69PJc,52.51374435424805
mG_XB9Tk,76.22113037109375
mCG8ZS7H,68.00450897216797
CrStixRT,74.52977752685547
eN9O1Ud7,73.57415008544922
c3GAEv0A,69.77174377441406
2EhazSvY,61.42279815673828
vR3UYz-F,71.77995300292969
RDe5rET9,73.36061096191406
HB5Otvxv,68.19819641113281
uVJOZ1A_,74.24549865722656
xy2BD0U0,64.9156265258789
aHPTJid3,74.55626678466797
6MjOnZmv,75.1097412109375
GZEP0cr5,73.38236236572266
MC2oC-La,79.14337921142578
s_BKOuk9,76.57284545898438
_odh0l5u,67.74951934814453
Es6mPGSa,69.02850341796875
tWCajDst,65.8998794555664
pL85huY1,63.79585647583008
9Tlpd6B2,65.9615249633789
Q_K2d8i7,73.27770233154297
ibEIKWCl,74.33866119384766
OiJF67wS,71.16523742675781
l8AzMkkC,67.02054595947266
xZVbZxQC,79.41254425048828
tnjDj6Lf,76.1957015991211
4sW2RzHH,67.9852294921875
hUKP7XK5,69.1361312866211
n2RL-WdQ,76.68254089355469
-nUo9w3v,75.4487075805664
IANEd6BA,75.9920654296875
2AS7iA8w,65.53430938720703
P8WAqLTL,74.56915283203125
lgxQeFkC,66.1134033203125
E7vlk4p-,73.065185546875
L-bH6fby,75.3826904296875
Kbcs7omE,69.36640167236328
RcAAbO8K,67.05197143554688
e6c2mPpc,73.18064880371094
QIkB4Wc8,75.14494323730469
ZCd4JBKh,71.78238677978516
WoMjDJ2h,71.70220184326172
IssH5C08,63.0490837097168
7QE_QelP,69.51370239257812
g8QpH6si,72.5501480102539
v7NlZoKR,63.7235107421875
lbYjoiDq,72.13191223144531
yfS1lNDI,73.23171997070312
0FUEN3wG,62.322059631347656
okNB98xj,66.08264923095703
WcYprDt2,67.87208557128906
epEia-Uo,76.15038299560547
UCGht9HI,66.51138305664062
FDrpoY2k,76.11772918701172
PkZH1Moj,68.20714569091797
fuKhDisF,77.42132568359375
FrGREblr,61.47813415527344
XtYecLbE,78.40145874023438
82qVqZcf,61.771602630615234
P8RlQ5VW,75.9653091430664
GgOHdvN0,75.26095581054688
PI_VthxL,61.86991500854492
mFoEKDS-,76.5804214477539
uUeQKKFa,73.0204086303711
m3qCP28T,68.96024322509766
Jzo-uGuP,63.215118408203125
j7Ly7ln-,79.31607055664062
N-eaavOu,62.74758529663086
cbIDsR9Z,66.83029174804688
LaVvJyuW,71.57872009277344
X6XoQ1QF,68.30311584472656
4UkhglOT,78.41214752197266
bYrMwrsW,79.49503326416016
m_Lr0cgP,72.32290649414062
TIwQsyhc,65.56446075439453
HWQrH5Nv,72.95994567871094
urJq6h4s,65.01722717285156
3NODooM2,75.12667083740234
FDiUPrjl,72.1141357421875
bzb6L6o1,74.34513854980469
-y1kAhV9,70.85748291015625
AkXQRJrj,70.80196380615234
oHGBc86G,73.64938354492188
XPh4vjrF,71.7398681640625
LMbVYXbD,76.05709075927734
xLWX09j3,69.66901397705078
i8eI8FA0,72.4054183959961
Qrnvv3m_,77.19597625732422
wZ1BiQ5I,63.92589569091797
IQp5vco3,74.67554473876953
n270IzNo,68.39066314697266
Vx4cPDvJ,74.8196792602539
CUcF7Htx,78.62692260742188
-qu2FPtq,75.76853942871094
13Vl6OML,70.04084014892578
CwMZGIol,64.04306030273438
pQLC7g-Q,78.80615997314453
761D53hp,63.63117218017578
Mx--_ut3,72.15731048583984
4x88YuT6,72.79132080078125
kk_VOu5f,72.13151550292969
M3vwyk_K,75.19990539550781
-72i7wy-,70.15999603271484
y6HYK1nq,70.80152893066406
zSKIw-t5,64.99259185791016
Fl19YVwZ,64.2388916015625
xfuhLGyI,79.3009262084961
UAUVh8Wm,70.9197998046875
CGj1o4aw,73.42761993408203
KYuSM8Jk,73.6160888671875
yh7tjodl,73.23895263671875
ZO-TLrLv,68.16051483154297
OOvl4mAG,68.23328399658203
5HPEOlMG,67.84960174560547
UaoStYMR,74.17191314697266
5waSA64t,77.33628845214844
W2K1kyIE,75.68961334228516
PgdnjxM7,68.65730285644531
bvX9lbRe,71.6275634765625
GbHMd48U,72.92052459716797
oyT4cbMk,65.46908569335938
td7bRU6w,72.38502502441406
YopB1F8F,69.74547576904297
kSJ4-pU3,64.9256820678711
hd3aQFnB,77.7488021850586
KPBvQXEK,81.26515197753906
StckzVHq,72.28382110595703
zYoDwtCE,75.14775085449219
Rh_qGAVx,78.28099060058594
wmPhCwNt,77.65071868896484
RjIURWgZ,77.46147918701172
Qxi7vuQm,60.34292221069336
UKZMEt0j,70.44306182861328
FYPp2uTr,79.30465698242188
VNRIU_V-,71.49324798583984
IcnO_o2l,76.50955200195312
3dbxrwiM,78.67631530761719
Ma7GpPt9,63.98322677612305
tfLu-pmk,78.26107788085938
yi0DT8dS,75.11033630371094
Rr18g9ZB,74.8524398803711
SbHqs_4q,71.86981201171875
t6B5nDJI,64.59126281738281
DqqFfi1s,69.26055145263672
xf7ljmPZ,78.84957885742188
D262cnd2,79.73116302490234
8BnLlASI,73.56018829345703
CaC1LXXY,72.18592071533203
kO80RsZ3,79.87432861328125
w3F1QJm6,72.0990219116211
S7yshjUw,72.41944122314453
3GCBThbZ,72.01700592041016
rq83vzwg,75.46098327636719
UeKRbsZi,72.80723571777344
5NkKW32o,66.66453552246094
EUZPCYZ4,61.17369842529297
Fy9o14-X,78.71617126464844
W9oB5l8Z,73.00292205810547
hJDmeUgy,68.84037017822266
RyQ9OS2H,74.7132568359375
ECLDyOQm,77.25834655761719
ZrUsCHZG,68.04695129394531
Y8z9XwFf,68.98312377929688
SmJuZobF,80.75498962402344
Kuid_OGX,71.76224517822266
SXB2RsRf,66.73797607421875
uG40FsqY,68.98298645019531
5oFu_8Og,75.56261444091797
AJyNgVNe,77.49270629882812
KJ2LyEej,65.4008560180664
8B8W7OVD,68.61212921142578
FlqkxHBy,73.19548797607422
8dPmltEV,63.14982986450195
hlXZIsnR,72.75830841064453
RAkoi9Lf,64.9585189819336
jGOMUjg6,79.0841064453125
Mba-N1iY,65.18253326416016
9ES9LMxr,76.40423583984375
xxEBNE3z,62.097381591796875
Ex8rIY-Q,75.04598999023438
fyIYMVej,72.69380950927734
g5P_q67e,70.1943130493164
PkFOd57m,71.21558380126953
lCPWZnt9,78.01903533935547
5qZKWeSe,75.89212036132812
tVsoYDME,68.66635131835938
b5z7j_Th,66.03038024902344
hgx5yfDZ,76.66294860839844
g8e_ka-x,73.09984588623047
os_Qf65F,73.04016876220703
Op5CmLFH,63.92942428588867
_IAVQjpN,70.6714859008789
sg5N_9NL,73.2285385131836
SwkXctjO,76.66244506835938
xFO0-Qg2,64.56062316894531
j622oda9,60.97080993652344
xuL2neUT,66.92510223388672
zb2Gpng0,79.27487182617188
2iJlQSYZ,72.0478286743164
y5LaBmfk,66.78964233398438
5dwSkk87,64.93745422363281
L1Cph0EJ,75.91231536865234
oGoiF0m-,75.15923309326172
guTyS5tW,78.10433197021484
2mpmFzdq,69.81014251708984
u-a6f3p2,65.58837890625
yDxeCCd0,75.99786376953125
aX5F91Va,72.62831115722656
j_pr-eVx,75.5837631225586
uyBB-94R,74.65113830566406
n19bnu6k,73.5647201538086
hasu7nGW,74.37260437011719
cCD6srsc,72.14529418945312
zDEeKSwH,67.9032211303711
Ir1MG_dy,74.51274871826172
SeMseftn,63.776180267333984
6W_4IzLC,56.91313171386719
Z6FAqFQI,66.28942108154297
KhmaycM_,77.13774108886719
KR1bWVg8,73.75188446044922
dtGlwL93,67.33125305175781
BB6Qy5fQ,63.610626220703125
UPTLACyy,69.19438934326172
KHqIQEGY,74.20659637451172
VRfsLXpQ,75.49496459960938
bMudpGQy,75.51171112060547
cRPEWfNb,77.64044952392578
JhKQbS8m,75.06499481201172
vrVpwVsS,67.56668090820312
BQvp3e-B,78.4102554321289
yk0nnzgG,73.34286499023438
SJK0TfZG,73.48150634765625
GvhK2muY,69.2361831665039
6siYaY49,76.53109741210938
B3kBqaMg,82.91651916503906
t6LazLFH,70.81329345703125
IjTwdJq4,61.77169418334961
-1d0pAJM,79.09705352783203
9aH_zrGN,72.38728332519531
x0wQpxz4,68.75035858154297
r5U28t6N,69.94847106933594
qmyiOoR_,61.417724609375
ndV_IWKD,75.93750762939453
Eab56_dZ,74.1057357788086
ECnrZuub,67.73580169677734
CDN9Xh56,74.2874984741211
5oIXDxW5,67.8525161743164
pvRIVKgH,70.45359802246094
CXcfsiCz,68.49467468261719
wG5OxySS,65.12999725341797
pfwH2obd,74.90223693847656
sALYhEkf,75.0657958984375
jI-Nk-kk,73.470703125
lGCLumh1,69.27293395996094
mYUwbQ9C,76.0964126586914
tv-FKaG0,77.14512634277344
Jdo6BW8i,78.80269622802734
OC1oNRQh,73.93123626708984
11B7Sw6l,70.93304443359375
nItzvZnR,75.72978210449219
qoBJfZ0r,75.14927673339844
g9XILYRk,78.72478485107422
tdyZflWD,73.79747772216797
_q5nIfXP,74.81561279296875
gacNWBSo,72.74506378173828
d-XKuYAO,64.37438201904297
ACHjuGvN,76.11832427978516
ywWb0hew,70.15390014648438
7VRpXb81,69.99658966064453
YGjXB1h9,69.27803802490234
NuMsrfM4,69.61808013916016
6emER5u5,75.15815734863281
FISN4FRj,73.49424743652344
C63NrgGX,71.8981704711914
RNlTfLO2,77.30467224121094
xn_BdKN_,71.31682586669922
Ypo_DiA9,64.06395721435547
OdHChrzA,70.68606567382812
LZo1kIRr,69.69573211669922
7xqdCuTO,63.5732536315918
SX67JMuG,61.316959381103516
uU5mc3x6,73.02420806884766
Xh0KHlil,74.90323638916016
qRe8csvf,77.62801361083984
I_-CY_00,68.37368774414062
A5R8xYwM,71.52877044677734
MQZ7GHCy,76.27910614013672
wPVRBrCL,80.50015258789062
sUnRKwXP,76.84098052978516
xmtTCfyS,77.45416259765625
jtNmbdI7,77.19344329833984
b2EdolhB,77.14351654052734
plQPA5Wm,68.15889739990234
HOgo_zg4,75.03211975097656
QA5eIsmq,71.96575164794922
BrEHdu-J,57.232852935791016
EMXX5KI3,78.42330169677734
pbFNnZVF,71.24691009521484
